ID_TERRITORIO,CODIGO,ID_NIVEL_TERRITORIAL,DESCRIPCION,ID_TERRITORIO_PADRE,PATH_DESCRIPCION,PATH_ID,PATH_CODIGO,NOMECLATURA,PATH_NOMECLATURA
3287,55,5,BOLASPAMBA,3190,"ECUADOR LOJA ZAPOTILLO BOLASPAMBA","1,12,3190 3287","593 11 13 55",NULL,NULL
3288,53,5,LIMONES,3190,"ECUADOR LOJA ZAPOTILLO LIMONES","1,12,3190 3288","593 11 13 53",NULL,NULL
3289,51,5,MANGAHURCO,3190,"ECUADOR LOJA ZAPOTILLO MANGAHURCO","1,12,3190 3289","593 11 13 51",NULL,NULL
3290,56,5,CAZADEROS,3190,"ECUADOR LOJA ZAPOTILLO CAZADEROS","1,12,3190 3290","593 11 13 56",NULL,NULL
3291,52,5,GARZAREAL,3190,"ECUADOR LOJA ZAPOTILLO GARZAREAL","1,12,3190 3291","593 11 13 52",NULL,NULL
3292,53,5,MILAGROS,3191,"ECUADOR LOJA PINDAL MILAGROS","1,12,3191 3292","593 11 14 53",NULL,NULL
3293,51,5,CHAQUINAL,3191,"ECUADOR LOJA PINDAL CHAQUINAL","1,12,3191 3293","593 11 14 51",NULL,NULL
3294,52,5,"12 DE DICIEMBRE (CAB.EN ACHIOTES)",3191,"ECUADOR LOJA PINDAL 12 DE DICIEMBRE (CAB.EN ACHIOTES)","1,12,3191 3294","593 11 14 52",NULL,NULL
3295,50,8,"PINDAL, CABECERA CANTONAL",3191,"ECUADOR LOJA PINDAL PINDAL, CABECERA CANTONAL","1,12,3191 3295","593 11 14 50",NULL,NULL
3296,51,5,FUNDOCHAMBA,3192,"ECUADOR LOJA QUILANGA FUNDOCHAMBA","1,12,3192 3296","593 11 15 51",NULL,NULL
3297,52,5,"SAN ANTONIO DE LAS ARADAS (CAB. EN LAS ARADAS)",3192,"ECUADOR LOJA QUILANGA SAN ANTONIO DE LAS ARADAS (CAB. EN LAS ARADAS)","1,12,3192 3297","593 11 15 52",NULL,NULL
3298,50,8,"QUILANGA, CABECERA CANTONAL",3192,"ECUADOR LOJA QUILANGA QUILANGA, CABECERA CANTONAL","1,12,3192 3298","593 11 15 50",NULL,NULL
3299,51,5,"LA TINGUE",3193,"ECUADOR LOJA OLMEDO LA TINGUE","1,12,3193 3299","593 11 16 51",NULL,NULL
3300,50,8,"OLMEDO, CABECERA CANTONAL",3193,"ECUADOR LOJA OLMEDO OLMEDO, CABECERA CANTONAL","1,12,3193 3300","593 11 16 50",NULL,NULL
3301,01,3,"MORONA ",15,"ECUADOR MORONA SANTIAGO MORONA ","1,15,3301","593 14 01",NULL,NULL
3302,02,3,"GUALAQUIZA ",15,"ECUADOR MORONA SANTIAGO GUALAQUIZA ","1,15,3302","593 14 02",NULL,NULL
3303,03,3,"LIMÓN INDANZA ",15,"ECUADOR MORONA SANTIAGO LIMÓN INDANZA ","1,15,3303","593 14 03",NULL,NULL
3304,04,3,"PALORA ",15,"ECUADOR MORONA SANTIAGO PALORA ","1,15,3304","593 14 04",NULL,NULL
3305,05,3,"SANTIAGO ",15,"ECUADOR MORONA SANTIAGO SANTIAGO ","1,15,3305","593 14 05",NULL,NULL
3306,06,3,"SUCÚA  ",15,"ECUADOR MORONA SANTIAGO SUCÚA ","1,15,3306","593 14 06",NULL,NULL
3307,07,3,HUAMBOYA,15,"ECUADOR MORONA SANTIAGO HUAMBOYA","1,15,3307","593 14 07",NULL,NULL
3308,08,3,"SAN JUAN BOSCO",15,"ECUADOR MORONA SANTIAGO SAN JUAN BOSCO","1,15,3308","593 14 08",NULL,NULL
3309,09,3,TAISHA,15,"ECUADOR MORONA SANTIAGO TAISHA","1,15,3309","593 14 09",NULL,NULL
3310,10,3,LOGROÑO,15,"ECUADOR MORONA SANTIAGO LOGROÑO","1,15,3310","593 14 10",NULL,NULL
3311,11,3,"PABLO SEXTO",15,"ECUADOR MORONA SANTIAGO PABLO SEXTO","1,15,3311","593 14 11",NULL,NULL
3312,12,3,TIWINTZA,15,"ECUADOR MORONA SANTIAGO TIWINTZA","1,15,3312","593 14 12",NULL,NULL
3313,51,5,"ALSHI (CAB. EN 9 DE OCTUBRE) ",3301,"ECUADOR MORONA SANTIAGO MORONA ALSHI (CAB. EN 9 DE OCTUBRE) ","1,15,3301,3313","593 14 01 51",NULL,NULL
3314,57,5,"SEVILLA DON BOSCO",3301,"ECUADOR MORONA SANTIAGO MORONA SEVILLA DON BOSCO","1,15,3301,3314","593 14 01 57",NULL,NULL
3315,56,5,"SAN ISIDRO",3301,"ECUADOR MORONA SANTIAGO MORONA SAN ISIDRO","1,15,3301,3315","593 14 01 56",NULL,NULL
3316,50,8,"MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL 			",3301,"ECUADOR MORONA SANTIAGO MORONA MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL 			","1,15,3301,3316","593 14 01 50",NULL,NULL
3317,53,5,"GENERAL PROAÑO",3301,"ECUADOR MORONA SANTIAGO MORONA GENERAL PROAÑO","1,15,3301,3317","593 14 01 53",NULL,NULL
3318,64,5,"RÍO BLANCO",3301,"ECUADOR MORONA SANTIAGO MORONA RÍO BLANCO","1,15,3301,3318","593 14 01 64",NULL,NULL
3319,62,5,CUCHAENTZA,3301,"ECUADOR MORONA SANTIAGO MORONA CUCHAENTZA","1,15,3301,3319","593 14 01 62",NULL,NULL
3320,60,5,"ZUÑA (ZÚÑAC)",3301,"ECUADOR MORONA SANTIAGO MORONA ZUÑA (ZÚÑAC)","1,15,3301,3320","593 14 01 60",NULL,NULL
3321,58,5,SINAÍ,3301,"ECUADOR MORONA SANTIAGO MORONA SINAÍ","1,15,3301,3321","593 14 01 58",NULL,NULL
3322,51,5,"AMAZONAS (ROSARIO DE CUYES) ",3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA AMAZONAS (ROSARIO DE CUYES) ","1,15,3302 3322","593 14 02 51",NULL,NULL
3323,02,4,"MERCEDES MOLINA",3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA MERCEDES MOLINA","1,15,3302 3323","593 14 02 02",NULL,NULL
3324,50,8,"GUALAQUIZA, CABECERA CANTONAL",3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA GUALAQUIZA, CABECERA CANTONAL","1,15,3302 3324","593 14 02 50",NULL,NULL
3325,52,5,BERMEJOS,3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA BERMEJOS","1,15,3302 3325","593 14 02 52",NULL,NULL
3326,01,4,GUALAQUIZA,3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA GUALAQUIZA","1,15,3302 3326","593 14 02 01",NULL,NULL
3327,55,5,"EL ROSARIO",3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA EL ROSARIO","1,15,3302 3327","593 14 02 55",NULL,NULL
3328,54,5,CHIGÜINDA,3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA CHIGÜINDA","1,15,3302 3328","593 14 02 54",NULL,NULL
3329,57,5,"SAN MIGUEL DE CUYES",3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA SAN MIGUEL DE CUYES","1,15,3302 3329","593 14 02 57",NULL,NULL
3330,56,5,"NUEVA TARQUI",3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA NUEVA TARQUI","1,15,3302 3330","593 14 02 56",NULL,NULL
3331,53,5,BOMBOIZA,3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA BOMBOIZA","1,15,3302 3331","593 14 02 53",NULL,NULL
3332,58,5,"EL IDEAL",3302,"ECUADOR MORONA SANTIAGO GUALAQUIZA EL IDEAL","1,15,3302 3332","593 14 02 58",NULL,NULL
3333,53,5,"SAN ANTONIO (CAB. EN SAN ANTONIO CENTRO)",3303,"ECUADOR MORONA SANTIAGO LIMÓN INDANZA SAN ANTONIO (CAB. EN SAN ANTONIO CENTRO)","1,15,3303,3333","593 14 03 53",NULL,NULL
3334,51,5,INDANZA,3303,"ECUADOR MORONA SANTIAGO LIMÓN INDANZA INDANZA","1,15,3303,3334","593 14 03 51",NULL,NULL
3335,50,8,"GENERAL LEONIDAS PLAZA GUTIÉRREZ (LIMÓN), CABECERA CANTONAL				",3303,"ECUADOR MORONA SANTIAGO LIMÓN INDANZA GENERAL LEONIDAS PLAZA GUTIÉRREZ (LIMÓN), CABECERA CANTONAL				","1,15,3303,3335","593 14 03 50",NULL,NULL
3336,56,5,"SAN MIGUEL DE CONCHAY",3303,"ECUADOR MORONA SANTIAGO LIMÓN INDANZA SAN MIGUEL DE CONCHAY","1,15,3303,3336","593 14 03 56",NULL,NULL
3337,57,5,"SANTA SUSANA DE CHIVIAZA (CAB. EN CHIVIAZA)",3303,"ECUADOR MORONA SANTIAGO LIMÓN INDANZA SANTA SUSANA DE CHIVIAZA (CAB. EN CHIVIAZA)","1,15,3303,3337","593 14 03 57",NULL,NULL
3338,58,5,"YUNGANZA (CAB. EN EL ROSARIO)",3303,"ECUADOR MORONA SANTIAGO LIMÓN INDANZA YUNGANZA (CAB. EN EL ROSARIO)","1,15,3303,3338","593 14 03 58",NULL,NULL
3339,55,5,"16 DE AGOSTO",3304,"ECUADOR MORONA SANTIAGO PALORA 16 DE AGOSTO","1,15,3304,3339","593 14 04 55",NULL,NULL
3340,51,5,ARAPICOS,3304,"ECUADOR MORONA SANTIAGO PALORA ARAPICOS","1,15,3304,3340","593 14 04 51",NULL,NULL
3341,52,5,"CUMANDÁ (CAB. EN COLONIA AGRÍCOLA SEVILLA DEL ORO)",3304,"ECUADOR MORONA SANTIAGO PALORA CUMANDÁ (CAB. EN COLONIA AGRÍCOLA SEVILLA DEL ORO)","1,15,3304,3341","593 14 04 52",NULL,NULL
3342,54,5,"SANGAY (CAB. EN NAYAMANACA)",3304,"ECUADOR MORONA SANTIAGO PALORA SANGAY (CAB. EN NAYAMANACA)","1,15,3304,3342","593 14 04 54",NULL,NULL
3343,50,8,"PALORA (METZERA),CABECERA CANTONAL",3304,"ECUADOR MORONA SANTIAGO PALORA PALORA (METZERA),CABECERA CANTONAL","1,15,3304,3343","593 14 04 50",NULL,NULL
3344,51,5,COPAL,3305,"ECUADOR MORONA SANTIAGO SANTIAGO COPAL","1,15,3305,3344","593 14 05 51",NULL,NULL
3345,50,8,"SANTIAGO DE MÉNDEZ, CABECERA CANTONAL",3305,"ECUADOR MORONA SANTIAGO SANTIAGO SANTIAGO DE MÉNDEZ, CABECERA CANTONAL","1,15,3305,3345","593 14 05 50",NULL,NULL
3346,53,5,PATUCA,3305,"ECUADOR MORONA SANTIAGO SANTIAGO PATUCA","1,15,3305,3346","593 14 05 53",NULL,NULL
3347,57,5,"SAN FRANCISCO DE CHINIMBIMI",3305,"ECUADOR MORONA SANTIAGO SANTIAGO SAN FRANCISCO DE CHINIMBIMI","1,15,3305,3347","593 14 05 57",NULL,NULL
3348,54,5,"SAN LUIS DE EL ACHO (CAB. EN EL ACHO) ",3305,"ECUADOR MORONA SANTIAGO SANTIAGO SAN LUIS DE EL ACHO (CAB. EN EL ACHO) ","1,15,3305,3348","593 14 05 54",NULL,NULL
3349,56,5,TAYUZA,3305,"ECUADOR MORONA SANTIAGO SANTIAGO TAYUZA","1,15,3305,3349","593 14 05 56",NULL,NULL
3350,52,5,CHUPIANZA,3305,"ECUADOR MORONA SANTIAGO SANTIAGO CHUPIANZA","1,15,3305,3350","593 14 05 52",NULL,NULL
3351,55,5,"SANTA MARIANITA DE JESÚS",3306,"ECUADOR MORONA SANTIAGO SUCÚA SANTA MARIANITA DE JESÚS","1,15,3306,3351","593 14 06 55",NULL,NULL
3352,52,5,HUAMBI,3306,"ECUADOR MORONA SANTIAGO SUCÚA HUAMBI","1,15,3306,3352","593 14 06 52",NULL,NULL
3353,51,5,ASUNCIÓN,3306,"ECUADOR MORONA SANTIAGO SUCÚA ASUNCIÓN","1,15,3306,3353","593 14 06 51",NULL,NULL
3354,50,8,"SUCÚA, CABECERA CANTONAL",3306,"ECUADOR MORONA SANTIAGO SUCÚA SUCÚA, CABECERA CANTONAL","1,15,3306,3354","593 14 06 50",NULL,NULL
3355,51,5,CHIGUAZA,3307,"ECUADOR MORONA SANTIAGO HUAMBOYA CHIGUAZA","1,15,3307,3355","593 14 07 51",NULL,NULL
3356,50,8,"HUAMBOYA, CABECERA CANTONAL",3307,"ECUADOR MORONA SANTIAGO HUAMBOYA HUAMBOYA, CABECERA CANTONAL","1,15,3307,3356","593 14 07 50",NULL,NULL
3357,50,8,"SAN JUAN BOSCO, CABECERA CANTONAL",3308,"ECUADOR MORONA SANTIAGO SAN JUAN BOSCO SAN JUAN BOSCO, CABECERA CANTONAL","1,15,3308,3357","593 14 08 50",NULL,NULL
3358,53,5,"SAN JACINTO DE WAKAMBEIS ",3308,"ECUADOR MORONA SANTIAGO SAN JUAN BOSCO SAN JACINTO DE WAKAMBEIS ","1,15,3308,3358","593 14 08 53",NULL,NULL
3359,54,5,"SANTIAGO DE PANANZA",3308,"ECUADOR MORONA SANTIAGO SAN JUAN BOSCO SANTIAGO DE PANANZA","1,15,3308,3359","593 14 08 54",NULL,NULL
3360,52,5,"SAN CARLOS DE LIMÓN  ",3308,"ECUADOR MORONA SANTIAGO SAN JUAN BOSCO SAN CARLOS DE LIMÓN  ","1,15,3308,3360","593 14 08 52",NULL,NULL
3361,51,5,"PAN DE AZÚCAR",3308,"ECUADOR MORONA SANTIAGO SAN JUAN BOSCO PAN DE AZÚCAR","1,15,3308,3361","593 14 08 51",NULL,NULL
3362,54,5,PUMPUENTSA,3309,"ECUADOR MORONA SANTIAGO TAISHA PUMPUENTSA","1,15,3309,3362","593 14 09 54",NULL,NULL
3363,53,5,"TUUTINENTZA ",3309,"ECUADOR MORONA SANTIAGO TAISHA TUUTINENTZA ","1,15,3309,3363","593 14 09 53",NULL,NULL
3364,50,8,"TAISHA, CABECERA CANTONAL",3309,"ECUADOR MORONA SANTIAGO TAISHA TAISHA, CABECERA CANTONAL","1,15,3309,3364","593 14 09 50",NULL,NULL
3365,52,5,"MACUMA  ",3309,"ECUADOR MORONA SANTIAGO TAISHA MACUMA  ","1,15,3309,3365","593 14 09 52",NULL,NULL
3366,51,5,"HUASAGA (CAB. EN WAMPUIK) ",3309,"ECUADOR MORONA SANTIAGO TAISHA HUASAGA (CAB. EN WAMPUIK) ","1,15,3309,3366","593 14 09 51",NULL,NULL
3367,51,5,YAUPI,3310,"ECUADOR MORONA SANTIAGO LOGROÑO YAUPI","1,15,3310,3367","593 14 10 51",NULL,NULL
3368,50,8,"LOGROÑO, CABECERA CANTONAL",3310,"ECUADOR MORONA SANTIAGO LOGROÑO LOGROÑO, CABECERA CANTONAL","1,15,3310,3368","593 14 10 50",NULL,NULL
3369,52,5,SHIMPIS,3310,"ECUADOR MORONA SANTIAGO LOGROÑO SHIMPIS","1,15,3310,3369","593 14 10 52",NULL,NULL
3370,50,8,"PABLO SEXTO, CABECERA CANTONAL",3311,"ECUADOR MORONA SANTIAGO PABLO SEXTO PABLO SEXTO, CABECERA CANTONAL","1,15,3311,3370","593 14 11 50",NULL,NULL
3371,50,8,"SANTIAGO, CABECERA CANTONAL",3312,"ECUADOR MORONA SANTIAGO TIWINTZA SANTIAGO, CABECERA CANTONAL","1,15,3312,3371","593 14 12 50",NULL,NULL
3372,51,5,"SAN JOSÉ DE MORONA",3312,"ECUADOR MORONA SANTIAGO TIWINTZA SAN JOSÉ DE MORONA","1,15,3312,3372","593 14 12 51",NULL,NULL
3373,01,3,TENA,16,"ECUADOR NAPO TENA  ","1,16,3373","593 15 01",NULL,NULL
3374,03,3,"ARCHIDONA ",16,"ECUADOR NAPO ARCHIDONA ","1,16,3374","593 15 03",NULL,NULL
3375,04,3,"EL CHACO",16,"ECUADOR NAPO EL CHACO","1,16,3375","593 15 04",NULL,NULL
3376,07,3,QUIJOS,16,"ECUADOR NAPO QUIJOS","1,16,3376","593 15 07",NULL,NULL
3377,09,3,"CARLOS JULIO AROSEMENA TOLA",16,"ECUADOR NAPO CARLOS JULIO AROSEMENA TOLA","1,16,3377","593 15 09",NULL,NULL
3378,50,8,"TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL			",3373,"ECUADOR NAPO TENA TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL			","1,16,3373,3378","593 15 01 50",NULL,NULL
3379,51,5,AHUANO,3373,"ECUADOR NAPO TENA AHUANO","1,16,3373,3379","593 15 01 51",NULL,NULL
3380,53,5,CHONTAPUNTA,3373,"ECUADOR NAPO TENA CHONTAPUNTA","1,16,3373,3380","593 15 01 53",NULL,NULL
3381,54,5,PANO,3373,"ECUADOR NAPO TENA PANO","1,16,3373,3381","593 15 01 54",NULL,NULL
3382,58,5,"SAN JUAN DE MUYUNA",3373,"ECUADOR NAPO TENA SAN JUAN DE MUYUNA","1,16,3373,3382","593 15 01 58",NULL,NULL
3383,55,5,"PUERTO MISAHUALLI",3373,"ECUADOR NAPO TENA PUERTO MISAHUALLI","1,16,3373,3383","593 15 01 55",NULL,NULL
3384,57,5,TÁLAG,3373,"ECUADOR NAPO TENA TÁLAG","1,16,3373,3384","593 15 01 57",NULL,NULL
3385,56,5,"PUERTO NAPO",3373,"ECUADOR NAPO TENA PUERTO NAPO","1,16,3373,3385","593 15 01 56",NULL,NULL
3386,50,8,"ARCHIDONA, CABECERA CANTONAL",3374,"ECUADOR NAPO ARCHIDONA ARCHIDONA, CABECERA CANTONAL","1,16,3374,3386","593 15 03 50",NULL,NULL
3387,54,5,"SAN PABLO DE USHPAYACU",3374,"ECUADOR NAPO ARCHIDONA SAN PABLO DE USHPAYACU","1,16,3374,3387","593 15 03 54",NULL,NULL
3388,52,5,COTUNDO,3374,"ECUADOR NAPO ARCHIDONA COTUNDO","1,16,3374,3388","593 15 03 52",NULL,NULL
3389,56,5,"HATUN SUMAKU",3374,"ECUADOR NAPO ARCHIDONA HATUN SUMAKU","1,16,3374,3389","593 15 03 56",NULL,NULL
3390,50,8,"EL CHACO, CABECERA CANTONAL",3375,"ECUADOR NAPO EL CHACO EL CHACO, CABECERA CANTONAL","1,16,3375,3390","593 15 04 50",NULL,NULL
3391,54,5,"SANTA ROSA",3375,"ECUADOR NAPO EL CHACO SANTA ROSA","1,16,3375,3391","593 15 04 54",NULL,NULL
3392,55,5,SARDINAS,3375,"ECUADOR NAPO EL CHACO SARDINAS","1,16,3375,3392","593 15 04 55",NULL,NULL
3393,52,5,LINARES,3375,"ECUADOR NAPO EL CHACO LINARES","1,16,3375,3393","593 15 04 52",NULL,NULL
3394,53,5,OYACACHI,3375,"ECUADOR NAPO EL CHACO OYACACHI","1,16,3375,3394","593 15 04 53",NULL,NULL
3395,51,5,"GONZALO DíAZ DE PINEDA (EL BOMBÓN) ",3375,"ECUADOR NAPO EL CHACO GONZALO DíAZ DE PINEDA (EL BOMBÓN) ","1,16,3375,3395","593 15 04 51",NULL,NULL
3396,50,8,"BAEZA, CABECERA CANTONAL",3376,"ECUADOR NAPO QUIJOS BAEZA, CABECERA CANTONAL","1,16,3376,3396","593 15 07 50",NULL,NULL
3397,51,5,COSANGA,3376,"ECUADOR NAPO QUIJOS COSANGA","1,16,3376,3397","593 15 07 51",NULL,NULL
3398,52,5,CUYUJA,3376,"ECUADOR NAPO QUIJOS CUYUJA","1,16,3376,3398","593 15 07 52",NULL,NULL
3399,53,5,PAPALLACTA,3376,"ECUADOR NAPO QUIJOS PAPALLACTA","1,16,3376,3399","593 15 07 53",NULL,NULL
3400,54,5,"SAN FRANCISCO DE BORJA (VIRGILIO DÁVILA)",3376,"ECUADOR NAPO QUIJOS SAN FRANCISCO DE BORJA (VIRGILIO DÁVILA)","1,16,3376,3400","593 15 07 54",NULL,NULL
3401,56,5,SUMACO,3376,"ECUADOR NAPO QUIJOS SUMACO","1,16,3376,3401","593 15 07 56",NULL,NULL
3402,50,8,"CARLOS JULIO AROSEMENA TOLA, CABECERA CANTONAL			",3377,"ECUADOR NAPO CARLOS JULIO AROSEMENA TOLA CARLOS JULIO AROSEMENA TOLA, CABECERA CANTONAL		","1,16,3377,3402","593 15 09 50",NULL,NULL
3403,01,3,PASTAZA,17,"ECUADOR PASTAZA PASTAZA","1,17,4303","593 16 01 ",NULL,NULL
3404,02,3,MERA,17,"ECUADOR PASTAZA MERA","1,17,4304","593 16 02",NULL,NULL
3405,03,3,"SANTA CLARA",17,"ECUADOR PASTAZA SANTA CLARA","1,17,4305","593 16 03 ",NULL,NULL
3406,04,3,ARAJUNO,17,"ECUADOR PASTAZA ARAJUNO","1,17,4306","593 16 04 ",NULL,NULL
3407,50,8,"PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL		",3403,"ECUADOR PASTAZA PASTAZA PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL		","1,17,3403,3407","593 16 01 50",NULL,NULL
3408,52,5,CANELOS,3403,"ECUADOR PASTAZA PASTAZA CANELOS","1,17,3403,3408","593 16 01 52",NULL,NULL
3409,56,5,"MONTALVO (ANDOAS) ",3403,"ECUADOR PASTAZA PASTAZA MONTALVO (ANDOAS) ","1,17,3403,3409","593 16 01 56",NULL,NULL
3410,54,5,"DIEZ  DE AGOSTO",3403,"ECUADOR PASTAZA PASTAZA DIEZ  DE AGOSTO","1,17,3403,3410","593 16 01 54",NULL,NULL
3411,55,5,FÁTIMA,3403,"ECUADOR PASTAZA PASTAZA FÁTIMA","1,17,3403,3411","593 16 01 55",NULL,NULL
3412,57,5,POMONA,3403,"ECUADOR PASTAZA PASTAZA POMONA","1,17,3403,3412","593 16 01 57",NULL,NULL
3413,59,5,"RÍO TIGRE",3403,"ECUADOR PASTAZA PASTAZA RÍO TIGRE","1,17,3403,3413","593 16 01 59",NULL,NULL
3414,63,5,TARQUI,3403,"ECUADOR PASTAZA PASTAZA TARQUI","1,17,3403,3414","593 16 01 63",NULL,NULL
3415,58,5,"RÍO CORRIENTES ",3403,"ECUADOR PASTAZA PASTAZA RÍO CORRIENTES ","1,17,3403,3415","593 16 01 58",NULL,NULL
3416,61,5,SARAYACU,3403,"ECUADOR PASTAZA PASTAZA SARAYACU","1,17,3403,3416","593 16 01 61",NULL,NULL
3417,62,5,"SIMÓN BOLÍVAR  (CAB. EN MUSHULLACTA)",3403,"ECUADOR PASTAZA PASTAZA SIMÓN BOLÍVAR  (CAB. EN MUSHULLACTA)","1,17,3403,3417","593 16 01 62",NULL,NULL
3418,64,5,"TENIENTE HUGO ORTIZ",3403,"ECUADOR PASTAZA PASTAZA TENIENTE HUGO ORTIZ","1,17,3403,3418","593 16 01 64",NULL,NULL
3419,66,5,"EL TRIUNFO",3403,"ECUADOR PASTAZA PASTAZA EL TRIUNFO","1,17,3403,3419","593 16 01 66",NULL,NULL
3420,65,5,"VERACRUZ  (CAB. EN INDILLAMA)",3403,"ECUADOR PASTAZA PASTAZA VERACRUZ  (CAB. EN INDILLAMA)","1,17,3403,3420","593 16 01 65",NULL,NULL
3421,50,8,"MERA, CABECERA CANTONAL",3404,"ECUADOR PASTAZA MERA MERA, CABECERA CANTONAL","1,17,3404,3421","593 16 02 50",NULL,NULL
3422,52,5,SHELL,3404,"ECUADOR PASTAZA MERA SHELL","1,17,3404,3422","593 16 02 52",NULL,NULL
3423,51,5,"MADRE TIERRA",3404,"ECUADOR PASTAZA MERA MADRE TIERRA","1,17,3404,3423","593 16 02 51",NULL,NULL
3424,51,5,"SAN JOSÉ",3405,"ECUADOR PASTAZA SANTA CLARA SAN JOSÉ","1,17,3405,3424","593 16 03 51",NULL,NULL
3425,50,8,"SANTA CLARA, CABECERA CANTONAL",3405,"ECUADOR PASTAZA SANTA CLARA SANTA CLARA, CABECERA CANTONAL","1,17,3405,3425","593 16 03 50",NULL,NULL
3426,50,8,"ARAJUNO, CABECERA CANTONAL",3406,"ECUADOR PASTAZA ARAJUNO ARAJUNO, CABECERA CANTONAL","1,17,3406,3426","593 16 04 50",NULL,NULL
3427,51,5,CURARAY,3406,"ECUADOR PASTAZA ARAJUNO CURARAY","1,17,3406,3427","593 16 04 51",NULL,NULL
3428,01,3,AMBATO,19,"ECUADOR TUNGURAHUA AMBATO","1,19,3428","593 18 01",NULL,NULL
3429,02,3,"BAÑOS DE AGUA SANTA",19,"ECUADOR TUNGURAHUA BAÑOS DE AGUA SANTA","1,19,3429","593 18 02",NULL,NULL
3430,03,3,CEVALLOS,19,"ECUADOR TUNGURAHUA CEVALLOS","1,19,3430","593 18 03",NULL,NULL
3431,04,3,MOCHA,19,"ECUADOR TUNGURAHUA MOCHA","1,19,3431","593 18 04",NULL,NULL
3432,05,3,PATATE,19,"ECUADOR TUNGURAHUA PATATE","1,19,3432","593 18 05",NULL,NULL
3433,06,3,QUERO,19,"ECUADOR TUNGURAHUA QUERO","1,19,3433","593 18 06",NULL,NULL
3434,07,3,"SAN PEDRO DE PELILEO",19,"ECUADOR TUNGURAHUA SAN PEDRO DE PELILEO","1,19,3434","593 18 07",NULL,NULL
3435,08,3,"SANTIAGO DE PÍLLARO",19,"ECUADOR TUNGURAHUA SANTIAGO DE PÍLLARO","1,19,3435","593 18 08",NULL,NULL
3436,09,3,TISALEO,19,"ECUADOR TUNGURAHUA TISALEO","1,19,3436","593 18 09",NULL,NULL
3437,50,4,"AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",3428,"ECUADOR TUNGURAHUA AMBATO AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL				","1,19,3428 3437","593 18 01 50",NULL,NULL
3438,09,4,"SAN FRANCISCO",3428,"ECUADOR TUNGURAHUA AMBATO SAN FRANCISCO","1,19,3428 3438","593 18 01 09",NULL,NULL
3439,06,4,"LA PENÍNSULA",3428,"ECUADOR TUNGURAHUA AMBATO LA PENÍNSULA","1,19,3428 3439","593 18 01 06",NULL,NULL
3440,07,4,MATRIZ,3428,"ECUADOR TUNGURAHUA AMBATO MATRIZ","1,19,3428 3440","593 18 01 07",NULL,NULL
3441,05,4,"LA MERCED",3428,"ECUADOR TUNGURAHUA AMBATO LA MERCED","1,19,3428 3441","593 18 01 05",NULL,NULL
3442,04,4,"HUACHI LORETO",3428,"ECUADOR TUNGURAHUA AMBATO HUACHI LORETO","1,19,3428 3442","593 18 01 54",NULL,NULL
3443,03,4,"HUACHI CHICO",3428,"ECUADOR TUNGURAHUA AMBATO HUACHI CHICO","1,19,3428 3443","593 18 01 53",NULL,NULL
3444,01,4,"ATOCHA – FICOA",3428,"ECUADOR TUNGURAHUA AMBATO ATOCHA – FICOA","1,19,3428 3444","593 18 01 51",NULL,NULL
3445,02,4,"CELIANO MONGE",3428,"ECUADOR TUNGURAHUA AMBATO CELIANO MONGE","1,19,3428 3445","593 18 01 52",NULL,NULL
3446,08,4,PISHILATA,3428,"ECUADOR TUNGURAHUA AMBATO PISHILATA","1,19,3428 3446","593 18 01 08",NULL,NULL
3447,51,5,AMBATILLO,3428,"ECUADOR TUNGURAHUA AMBATO AMBATILLO","1,19,3428 3447","593 18 01 51",NULL,NULL
3448,52,5,"ATAHUALPA (CHISALATA) ",3428,"ECUADOR TUNGURAHUA AMBATO ATAHUALPA (CHISALATA) ","1,19,3428 3448","593 18 01 52",NULL,NULL
3449,55,5,"HUACHI GRANDE",3428,"ECUADOR TUNGURAHUA AMBATO HUACHI GRANDE","1,19,3428 3449","593 18 01 55",NULL,NULL
3450,57,5,"JUAN BENIGNO VELA",3428,"ECUADOR TUNGURAHUA AMBATO JUAN BENIGNO VELA","1,19,3428 3450","593 18 01 57",NULL,NULL
3451,53,5,"AUGUSTO N. MARTÍNEZ (MUNDUGLEO)",3428,"ECUADOR TUNGURAHUA AMBATO AUGUSTO N. MARTÍNEZ (MUNDUGLEO)","1,19,3428 3451","593 18 01 53",NULL,NULL
